Date,ASELS_Close,ASELS_Volume,GARAN_Close,GARAN_Volume,ENKAI_Close,ENKAI_Volume,KCHOL_Close,KCHOL_Volume,THYAO_Close,THYAO_Volume,TUPRS_Close,TUPRS_Volume,ISCTR_Close,ISCTR_Volume,FROTO_Close,FROTO_Volume,BIMAS_Close,BIMAS_Volume,AKBNK_Close,AKBNK_Volume,YKBNK_Close,YKBNK_Volume,DSTKF_Close,DSTKF_Volume,TCELL_Close,TCELL_Volume,TTKOM_Close,TTKOM_Volume,EREGL_Close,EREGL_Volume,SAHOL_Close,SAHOL_Volume,SASA_Close,SASA_Volume,TOASO_Close,TOASO_Volume,SISE_Close,SISE_Volume,PGSUS_Close,PGSUS_Volume,GUBRF_Close,GUBRF_Volume,ASTOR_Close,ASTOR_Volume,TAVHL_Close,TAVHL_Volume,AEFES_Close,AEFES_Volume,KOZAL_Close,KOZAL_Volume,EKGYO_Close,EKGYO_Volume,PETKM_Close,PETKM_Volume,ULKER_Close,ULKER_Volume,KRDMD_Close,KRDMD_Volume,MGROS_Close,MGROS_Volume,ALARK_Close,ALARK_Volume,DOHOL_Close,DOHOL_Volume,DOAS_Close,DOAS_Volume
2020-11-23,9.100000381469727,73408684.0,9.020000457763672,337983734.0,6.691999912261963,4290071.0,19.209999084472656,14720357.0,11.75,195893990.0,12.54285717010498,49099932.0,1.170022964477539,346251452.0,11.899999618530273,6566900.0,69.5,2716831.0,6.25,113858775.0,2.940000057220459,337722936.0,,,15.850000381469727,28837531.0,7.840000152587891,40011693.0,5.650000095367432,39998216.0,10.489999771118164,14390859.0,0.34461599588394165,890923521.0,29.200000762939453,4522329.0,7.059999942779541,349834144.0,11.42687702178955,44506471.0,50.25,12874838.0,,,18.700000762939453,18074467.0,2.2160000801086426,26880390.0,3.754760980606079,117621483.0,2.0799999237060547,337418799.0,3.930000066757202,139443557.0,23.020000457763672,5563466.0,4.820000171661377,370421985.0,40.2400016784668,3294213.0,6.5,11913530.0,2.559999942779541,60309173.0,30.299999237060547,5002198.0
2020-11-24,9.149999618530273,47667792.0,9.0600004196167,555768630.0,6.664000034332275,2627172.0,19.040000915527344,15133758.0,11.829999923706055,165782232.0,12.878570556640625,66690638.0,1.1754230260849,597652203.0,12.5,12275720.0,68.80000305175781,3035860.0,6.289999961853027,169110102.0,2.9700000286102295,825629966.0,,,15.760000228881836,25401101.0,7.75,27134594.0,5.764999866485596,35383594.0,10.239999771118164,18369049.0,0.3424290120601654,314704317.0,29.799999237060547,6033669.0,7.039999961853027,163399219.0,11.876996040344238,43647612.0,45.880001068115234,37045070.0,,,19.360000610351562,14627287.0,2.2300000190734863,17383310.0,3.754760980606079,126425670.0,2.130000114440918,557128616.0,4.039999961853027,146411884.0,22.600000381469727,3885413.0,4.929999828338623,341340854.0,40.34000015258789,2717921.0,6.480000019073486,12432978.0,2.5199999809265137,65006876.0,29.1200008392334,952887.0
2020-11-25,9.095000267028809,37759454.0,9.079999923706055,364963947.0,6.626667022705078,3452252.0,18.799999237060547,16539162.0,11.970000267028809,356271129.0,13.271428108215332,96811190.0,1.2042239904403687,528896288.0,12.329999923706055,8663770.0,69.3499984741211,2867223.0,6.300000190734863,120923004.0,3.0,396469883.0,,,15.699999809265137,20119925.0,7.739999771118164,22223526.0,5.824999809265137,49287148.0,10.1899995803833,12705028.0,0.3503830134868622,1376593991.0,29.600000381469727,2987291.0,6.980000019073486,166251247.0,12.460103988647461,101053949.0,46.880001068115234,16571517.0,,,19.90999984741211,25421287.0,2.3420000076293945,37115690.0,3.7095229625701904,65785356.0,2.069999933242798,387589315.0,4.090000152587891,249224331.0,22.100000381469727,4615997.0,5.190000057220459,798652171.0,40.86000061035156,4104925.0,6.400000095367432,10511522.0,2.4800000190734863,69601287.0,28.040000915527344,708847.0
2020-11-26,9.145000457763672,38919372.0,9.350000381469727,388001992.0,6.6453328132629395,2198623.0,19.100000381469727,12924429.0,12.180000305175781,170802463.0,13.385713577270508,49208719.0,1.2240240573883057,252123247.0,12.229999542236328,6052690.0,70.19999694824219,3001780.0,6.440000057220459,111324960.0,3.0799999237060547,493615413.0,,,15.859999656677246,23789385.0,7.840000152587891,19398005.0,5.934999942779541,39115904.0,10.300000190734863,8543603.0,0.3458099961280823,363756424.0,29.15999984741211,2439981.0,7.019999980926514,108514083.0,13.032981872558594,56383543.0,51.54999923706055,15746595.0,,,20.31999969482422,11144958.0,2.328000068664551,20172720.0,3.7190470695495605,59596488.0,2.0899999141693115,379912217.0,4.130000114440918,143354943.0,22.260000228881836,2130936.0,5.179999828338623,387155913.0,40.79999923706055,1785291.0,6.320000171661377,8955344.0,2.4700000286102295,44646349.0,28.540000915527344,618459.0
2020-11-27,9.055000305175781,39639756.0,9.180000305175781,353043738.0,6.617332935333252,2455081.0,18.690000534057617,12121411.0,11.970000267028809,104776691.0,13.5,98549899.0,1.2276240587234497,311037128.0,11.979999542236328,3078030.0,70.0,2306577.0,6.369999885559082,106784302.0,2.9800000190734863,358528479.0,,,15.710000038146973,27904851.0,7.690000057220459,24750940.0,5.914999961853027,48975380.0,10.0,12204232.0,0.33805400133132935,286278927.0,29.139999389648438,2741691.0,6.880000114440918,122459325.0,12.634013175964355,37799477.0,52.099998474121094,25055930.0,,,19.979999542236328,10789240.0,2.257999897003174,21722860.0,3.657141923904419,73796163.0,2.1700000762939453,437416316.0,4.25,400370917.0,22.280000686645508,3560298.0,5.179999828338623,341184115.0,40.97999954223633,2363739.0,6.380000114440918,11070977.0,2.440000057220459,48180417.0,27.940000534057617,332262.0
2020-11-30,8.765000343322754,46284718.0,8.770000457763672,268026401.0,6.51466703414917,2560700.0,17.81999969482422,15629087.0,11.4399995803833,96265267.0,13.021428108215332,58406929.0,1.179023027420044,218911754.0,10.84000015258789,12697190.0,70.19999694824219,7806423.0,6.079999923706055,139071223.0,2.880000114440918,313614182.0,,,14.729999542236328,35698868.0,7.670000076293945,26099407.0,5.579999923706055,71717266.0,9.729999542236328,12980679.0,0.3251290023326874,246702436.0,28.399999618530273,2608178.0,6.610000133514404,119401854.0,11.682625770568848,34630993.0,50.20000076293945,7030206.0,,,18.989999771118164,11511606.0,2.135999917984009,43364390.0,3.547619104385376,40780572.0,2.180000066757202,56399790.0,4.210000038146973,410741381.0,22.260000228881836,5020965.0,4.920000076293945,216408471.0,42.2400016784668,7821382.0,6.340000152587891,8836337.0,2.390000104904175,81256590.0,26.739999771118164,486833.0
2020-12-01,8.979999542236328,44860460.0,9.210000038146973,514317530.0,6.654666900634766,5050242.0,18.290000915527344,13418100.0,12.479999542236328,267644029.0,13.29285717010498,45832878.0,1.2204240560531616,341994361.0,11.4399995803833,13886120.0,70.19999694824219,4292835.0,6.309999942779541,119441257.0,2.990000009536743,309349411.0,,,15.270000457763672,25741436.0,7.739999771118164,27112531.0,5.644999980926514,51857704.0,10.149999618530273,15537569.0,0.3444179892539978,533833339.0,29.1200008392334,2409559.0,6.929999828338623,140365403.0,12.869302749633789,62559396.0,51.5,3874061.0,,,20.360000610351562,27362823.0,2.2100000381469727,78044450.0,3.619046926498413,41087823.0,2.180000066757202,462995288.0,4.269999980926514,223626562.0,22.200000762939453,3259299.0,4.940000057220459,461785853.0,41.52000045776367,3251251.0,6.5,10402142.0,2.569999933242798,155036647.0,28.799999237060547,721335.0
2020-12-02,8.914999961853027,54468302.0,9.220000267028809,303265706.0,6.738667011260986,5521543.0,18.40999984741211,11818022.0,12.289999961853027,345533792.0,13.278571128845215,40148003.0,1.2096240520477295,217762339.0,11.6899995803833,16300040.0,69.6500015258789,2659897.0,6.239999771118164,93521109.0,2.9700000286102295,322994539.0,,,15.1899995803833,21687953.0,7.690000057220459,23635920.0,5.835000038146973,69382040.0,10.34000015258789,12874279.0,0.3418320119380951,241366556.0,29.579999923706055,3064115.0,6.900000095367432,194267689.0,13.043211936950684,120120582.0,49.880001068115234,3505320.0,,,20.1200008392334,17234821.0,2.186000108718872,33610490.0,3.6809520721435547,46281816.0,2.1700000762939453,595822040.0,4.239999771118164,291632829.0,22.15999984741211,3016946.0,5.059999942779541,301427474.0,41.779998779296875,2140456.0,6.789999961853027,15566772.0,2.619999885559082,244832310.0,27.899999618530273,978273.0
2020-12-03,8.914999961853027,35275268.0,9.199999809265137,302968759.0,6.766666889190674,4514246.0,18.530000686645508,11465343.0,12.1899995803833,107766796.0,13.164284706115723,49377986.0,1.2006239891052246,295150417.0,11.529999732971191,6924830.0,70.8499984741211,4058615.0,6.239999771118164,108908356.0,2.950000047683716,218050822.0,,,15.600000381469727,32199046.0,7.659999847412109,22937838.0,5.820000171661377,44092752.0,10.199999809265137,27129758.0,0.33865100145339966,182293362.0,29.280000686645508,1892663.0,6.980000019073486,164791207.0,12.930683135986328,58425992.0,49.900001525878906,6229080.0,,,19.950000762939453,9436914.0,2.257999897003174,48745360.0,3.730952024459839,75809202.0,2.1700000762939453,463898066.0,4.260000228881836,446213463.0,22.139999389648438,2538540.0,5.03000020980835,241273357.0,41.36000061035156,2033990.0,6.75,10767547.0,2.640000104904175,859956240.0,27.18000030517578,502811.0
2020-12-04,8.850000381469727,26540794.0,9.119999885559082,131523437.0,6.673333168029785,2590460.0,18.479999542236328,6278022.0,12.180000305175781,66546373.0,13.40714168548584,111606838.0,1.1934239864349365,139721696.0,12.1899995803833,23779550.0,70.69999694824219,3427461.0,6.179999828338623,55175084.0,2.930000066757202,133682248.0,,,15.670000076293945,33074897.0,7.869999885559082,43870495.0,5.824999809265137,44124410.0,10.140000343322754,9803055.0,0.3720580041408539,1669598098.0,29.559999465942383,3096108.0,7.0,122894062.0,12.899992942810059,29323930.0,51.0,4425114.0,,,20.040000915527344,7673806.0,2.2179999351501465,24100510.0,3.700000047683716,31216626.0,2.140000104904175,262762454.0,4.630000114440918,1072409035.0,22.040000915527344,2390119.0,4.940000057220459,112412543.0,40.91999816894531,1676029.0,6.900000095367432,9155964.0,2.8499999046325684,708451741.0,28.0,744701.0
2020-12-07,8.819999694824219,32300202.0,8.920000076293945,158209906.0,6.673333168029785,6055885.0,18.510000228881836,12979411.0,12.289999961853027,93084059.0,13.778571128845215,128538438.0,1.155622959136963,199380995.0,12.699999809265137,12466840.0,70.44999694824219,1964619.0,6.050000190734863,71461909.0,2.8399999141693115,166720172.0,,,15.399999618530273,18039419.0,7.71999979019165,22646991.0,6.099999904632568,96274538.0,10.15999984741211,9074636.0,0.40924400091171265,2897042563.0,29.719999313354492,2594449.0,6.869999885559082,93870043.0,13.002291679382324,32242017.0,50.04999923706055,5162217.0,,,20.579999923706055,21962889.0,2.2179999351501465,19328020.0,3.74047589302063,54366942.0,2.049999952316284,333872458.0,5.070000171661377,933022321.0,21.459999084472656,3276829.0,5.099999904632568,444378550.0,39.959999084472656,2295420.0,6.900000095367432,11179766.0,2.930000066757202,559011520.0,28.299999237060547,650082.0
2020-12-08,8.8100004196167,44256258.0,8.949999809265137,138328731.0,6.673333168029785,2019209.0,18.600000381469727,11098903.0,12.229999542236328,95941440.0,13.64285659790039,58215682.0,1.1538230180740356,172002474.0,12.380000114440918,11344360.0,69.3499984741211,2725823.0,6.059999942779541,92877892.0,2.859999895095825,159817495.0,,,15.5,32062122.0,8.029999732971191,62564695.0,6.724999904632568,176956442.0,10.369999885559082,12686826.0,0.40128999948501587,4704515127.0,30.8799991607666,4478847.0,7.119999885559082,488501683.0,13.012521743774414,32537233.0,48.040000915527344,2537225.0,,,20.3799991607666,7001694.0,2.2219998836517334,34726630.0,3.752379894256592,47252520.0,2.049999952316284,421689817.0,4.909999847412109,921154231.0,21.579999923706055,2154213.0,5.21999979019165,527173549.0,39.68000030517578,1811679.0,7.0,9960982.0,2.9000000953674316,524608842.0,28.059999465942383,474909.0
2020-12-09,8.90999984741211,102781014.0,9.279999732971191,489328007.0,6.673333168029785,2105773.0,18.84000015258789,13120269.0,12.289999961853027,81001143.0,13.64285659790039,28942515.0,1.1772229671478271,341982555.0,12.319999694824219,9218760.0,68.8499984741211,5758561.0,6.21999979019165,117786780.0,2.930000066757202,265993967.0,,,15.4399995803833,19535995.0,7.929999828338623,25594139.0,6.809999942779541,420140728.0,10.5600004196167,18119982.0,0.40367698669433594,1395866662.0,30.760000228881836,6737154.0,7.050000190734863,222055890.0,13.073902130126953,29176886.0,47.040000915527344,7218188.0,,,20.579999923706055,5829035.0,2.2179999351501465,28607780.0,3.733333110809326,64644804.0,2.059999942779541,311211991.0,4.730000019073486,485118679.0,21.760000228881836,2198562.0,5.099999904632568,305316124.0,39.939998626708984,1538924.0,6.960000038146973,7373913.0,3.119999885559082,690374197.0,28.219999313354492,6355716.0
2020-12-10,8.8149995803833,51870658.0,9.5,515430134.0,6.738667011260986,7216105.0,18.790000915527344,9277516.0,12.210000038146973,61976930.0,13.949999809265137,48307539.0,1.1772229671478271,369913210.0,12.390000343322754,6212690.0,69.1500015258789,2227161.0,6.269999980926514,121960400.0,2.950000047683716,314176561.0,,,15.399999618530273,21031672.0,7.800000190734863,22318273.0,6.730000019073486,82801228.0,10.4399995803833,12856067.0,0.39771100878715515,886574136.0,30.84000015258789,2497300.0,7.170000076293945,556102931.0,13.043211936950684,27511261.0,47.099998474121094,2095951.0,,,20.399999618530273,9315475.0,2.191999912261963,34832560.0,3.730952024459839,37831878.0,2.0299999713897705,201137078.0,4.739999771118164,343992286.0,22.280000686645508,6513330.0,5.139999866485596,346430429.0,40.119998931884766,2048718.0,6.800000190734863,8644943.0,3.059999942779541,376396297.0,27.760000228881836,1577934.0
2020-12-11,8.770000457763672,88299664.0,9.510000228881836,310847465.0,6.72933292388916,5671048.0,19.059999465942383,9904679.0,12.300000190734863,90689563.0,14.5,102769457.0,1.1826239824295044,236073500.0,12.4399995803833,4085600.0,70.19999694824219,3835711.0,6.300000190734863,107659290.0,3.0,364355796.0,,,15.359999656677246,19014259.0,7.929999828338623,24580318.0,7.090000152587891,179534090.0,10.5600004196167,15131177.0,0.3973129987716675,629695626.0,31.18000030517578,1924698.0,7.21999979019165,410622541.0,12.961372375488281,24434708.0,47.779998779296875,1959125.0,,,20.020000457763672,18824112.0,2.1679999828338623,34110990.0,3.7023799419403076,25149117.0,1.9900000095367432,230616074.0,4.789999961853027,354580079.0,21.940000534057617,3348957.0,5.260000228881836,279053144.0,40.619998931884766,1973273.0,6.730000019073486,9719530.0,3.069999933242798,450953341.0,27.5,721335.0
2020-12-14,8.9350004196167,116674734.0,9.6899995803833,229037046.0,6.822667121887207,9076300.0,19.459999084472656,18033196.0,12.5600004196167,155744880.0,14.957141876220703,57712382.0,1.1988240480422974,241194169.0,12.420000076293945,6063670.0,70.44999694824219,3100153.0,6.369999885559082,74970370.0,3.059999942779541,326127996.0,,,15.619999885559082,39402392.0,8.09000015258789,38979247.0,7.125,89640756.0,10.6899995803833,26239774.0,0.3913469910621643,433939686.0,32.060001373291016,3194356.0,7.340000152587891,299486693.0,13.063672065734863,36648247.0,49.36000061035156,3287960.0,,,19.8700008392334,9165462.0,2.181999921798706,26227430.0,3.7190470695495605,29908620.0,2.0299999713897705,134852746.0,4.860000133514404,458558794.0,22.040000915527344,2647785.0,5.440000057220459,347736493.0,40.779998779296875,2174037.0,6.800000190734863,10572818.0,3.1700000762939453,259777977.0,27.719999313354492,1925790.0
2020-12-15,8.904999732971191,75387292.0,9.649999618530273,208518974.0,6.748000144958496,4043222.0,19.530000686645508,8939301.0,12.649999618530273,98186303.0,15.5,81181639.0,1.2114239931106567,212173347.0,12.6899995803833,7589400.0,70.94999694824219,3891649.0,6.369999885559082,71710301.0,3.130000114440918,311466995.0,,,15.529999732971191,18641009.0,8.109999656677246,22111270.0,7.125,70366398.0,10.609999656677246,9586500.0,0.38578000664711,471735891.0,32.58000183105469,2914743.0,7.340000152587891,192210463.0,12.910223007202148,19334356.0,48.97999954223633,2538271.0,,,19.75,6791970.0,2.2360000610351562,46294950.0,3.7690470218658447,46912236.0,2.0899999141693115,677069784.0,4.949999809265137,333566503.0,22.079999923706055,2803841.0,5.440000057220459,367604014.0,41.08000183105469,1845435.0,6.739999771118164,6787932.0,3.2100000381469727,230195969.0,27.3799991607666,1266521.0
2020-12-16,8.954999923706055,134660736.0,9.729999542236328,239999991.0,6.710667133331299,3359762.0,19.950000762939453,14416802.0,12.739999771118164,229144220.0,15.54285717010498,74420647.0,1.2078239917755127,251137272.0,12.399999618530273,6067960.0,70.25,2506228.0,6.349999904632568,87713993.0,3.059999942779541,370277919.0,,,15.869999885559082,61969446.0,8.140000343322754,26599319.0,7.199999809265137,70100468.0,10.529999732971191,17481859.0,0.37941598892211914,400632716.0,32.31999969482422,2669594.0,7.150000095367432,280022336.0,13.9025297164917,84215094.0,47.5,1937718.0,,,19.959999084472656,16304234.0,2.2760000228881836,53472500.0,3.8166658878326416,95712246.0,2.069999933242798,378258251.0,4.820000171661377,216192902.0,21.920000076293945,2735076.0,5.369999885559082,214556827.0,40.52000045776367,1685769.0,6.699999809265137,9444481.0,3.1600000858306885,173419611.0,26.81999969482422,599108.0
